id_pedido,data_registro,cliente_nome,filial_origem,tipo_veiculo,valor_frete,distancia_km,tempo_estimado_horas,tempo_realizado_horas,status_pedido,motivo_ocorrencia,custo_combustivel
PED-103891,2026-02-26 06:16:00,Cliente 136,Filial São Paulo,Semipesado,1937.23,461.0,10.5,7.989291819624903,Entregue,,1586.09
PED-103892,2026-02-01 21:54:00,Cliente 48,Filial Campo Largo,Leve (VUC),5437.05,739.1,28.8,26.947269873423323,Entregue,,296.57
PED-103893,2026-01-13 14:22:00,Cliente 141,Filial Paranaguá,Pesado (Tratocaminhão),968.08,593.4,24.6,22.520319784996385,Entregue,,2747.45
PED-103894,2026-03-03 21:28:00,Cliente 24,Filial Curitiba - HQ,Leve (VUC),3862.58,787.8,24.9,33.574364631362684,Atrasado,Endereço Não Encontrado,2866.37
PED-103895,2026-01-22 00:28:00,Cliente 79,Filial Curitiba - HQ,Pesado (Tratocaminhão),0.0,56.8,17.9,,Cancelado,Erro de Carga,1775.28
PED-103896,2026-02-17 04:57:00,Cliente 51,Filial Curitiba - HQ,Médio,5072.02,136.0,40.4,41.10310333202809,Entregue,,1439.04
PED-103897,2026-04-11 06:45:00,Cliente 3,Filial São Paulo,Médio,4710.27,1172.1,5.0,3.364182548297967,Entregue,,1206.78
PED-103898,2026-05-21 09:01:00,Cliente 128,Filial Paranaguá,Leve (VUC),841.83,1194.5,21.6,20.651691779004725,Entregue,,950.53
PED-103899,2026-03-13 03:24:00,Cliente 119,Filial Curitiba - HQ,Médio,2737.32,898.5,13.2,11.454044371209875,Entregue,,1808.68
PED-103900,2026-03-01 14:39:00,Cliente 58,Filial Campo Largo,Leve (VUC),3265.24,315.1,40.9,40.63118978733926,Entregue,,558.67
PED-103901,2026-01-07 13:22:00,Cliente 125,Filial Paranaguá,Semipesado,0.0,1144.5,11.6,,Cancelado,Erro de Carga,2773.69
PED-103902,2026-02-15 21:12:00,Cliente 113,Filial Paranaguá,Pesado (Tratocaminhão),0.0,264.3,37.1,,Cancelado,Erro de Carga,692.68
PED-103903,2026-01-21 00:58:00,Cliente 55,Filial Curitiba - HQ,Pesado (Tratocaminhão),2731.75,880.4,29.7,29.97895319259885,Entregue,,2287.44
PED-103904,2026-05-27 00:03:00,Cliente 119,Filial São Paulo,Semipesado,6048.37,147.2,42.1,39.99840171394955,Entregue,,1059.29
PED-103905,2026-01-03 19:40:00,Cliente 120,Filial Paranaguá,Semipesado,3020.76,782.2,28.9,26.902602941282044,Entregue,,833.0
PED-103906,2026-01-28 05:05:00,Cliente 80,Filial Campo Largo,Semipesado,2763.59,913.8,27.2,38.66786662983735,Atrasado,Endereço Não Encontrado,1762.03
PED-103907,2026-02-26 11:22:00,Cliente 42,Filial Paranaguá,Semipesado,7092.27,1033.0,38.7,39.57869123452907,Entregue,,2342.35
PED-103908,2026-05-24 23:04:00,Cliente 21,Filial São Paulo,Médio,791.42,883.8,27.4,28.27092276446074,Entregue,,2234.86
PED-103909,2026-03-18 14:11:00,Cliente 10,Filial Campo Largo,Pesado (Tratocaminhão),0.0,1108.9,40.7,,Cancelado,Avarias no Veículo,854.52
PED-103910,2026-03-10 04:30:00,Cliente 57,Filial São Paulo,Pesado (Tratocaminhão),3881.66,629.9,3.3,2.693617550429993,Entregue,,1125.41
PED-103911,2026-04-02 17:43:00,Cliente 56,Filial Curitiba - HQ,Semipesado,0.0,816.1,24.3,,Cancelado,Cancelado pelo Cliente,2632.73
PED-103912,2026-06-04 02:25:00,Cliente 38,Filial Paranaguá,Leve (VUC),3254.3,449.8,39.2,39.20722591734339,Entregue,,2225.08
PED-103913,2026-05-01 06:48:00,Cliente 86,Filial Campo Largo,Leve (VUC),5456.3,22.4,40.9,38.826459027931925,Entregue,,2195.54
PED-103914,2026-04-25 17:32:00,Cliente 113,Filial São Paulo,Leve (VUC),989.55,910.5,40.2,38.40198597826419,Entregue,,952.93
PED-103915,2026-02-25 04:58:00,Cliente 112,Filial Curitiba - HQ,Leve (VUC),7001.41,1045.1,29.4,32.49358496394753,Atrasado,Problema Mecânico,2417.61
PED-103916,2026-05-04 01:32:00,Cliente 54,Filial Campo Largo,Médio,2911.8,217.0,47.7,47.49279558864228,Entregue,,1203.57
PED-103917,2026-04-17 17:16:00,Cliente 46,Filial Paranaguá,Pesado (Tratocaminhão),4168.03,44.1,9.5,9.628755242495696,Entregue,,1323.89
PED-103918,2026-03-12 09:53:00,Cliente 4,Filial Paranaguá,Pesado (Tratocaminhão),1469.37,205.8,9.2,16.454035251218286,Atrasado,Trânsito Intenso,1005.17
PED-103919,2026-04-04 11:34:00,Cliente 62,Filial São Paulo,Pesado (Tratocaminhão),7118.91,1075.4,2.5,11.366916293778726,Atrasado,Atraso no Carregamento,539.89
PED-103920,2026-01-11 11:56:00,Cliente 124,Filial Campo Largo,Leve (VUC),5210.79,361.7,47.5,54.37782293088387,Atrasado,Problema Mecânico,1377.1
PED-103921,2026-03-09 15:31:00,Cliente 128,Filial Curitiba - HQ,Semipesado,0.0,288.1,17.4,,Cancelado,Cancelado pelo Cliente,247.43
PED-103922,2026-03-25 17:30:00,Cliente 112,Filial Curitiba - HQ,Leve (VUC),0.0,27.4,36.8,,Cancelado,Erro de Carga,1476.55
PED-103923,2026-05-12 21:37:00,Cliente 85,Filial Curitiba - HQ,Pesado (Tratocaminhão),3298.84,363.5,3.8,2.0613861908533977,Entregue,,2230.02
PED-103924,2026-01-01 02:36:00,Cliente 4,Filial São Paulo,Leve (VUC),0.0,861.6,15.0,,Cancelado,Avarias no Veículo,2890.09
PED-103925,2026-03-27 16:13:00,Cliente 65,Filial Curitiba - HQ,Semipesado,2632.38,1151.3,30.3,31.07082391882051,Entregue,,420.12
PED-103926,2026-04-15 02:57:00,Cliente 62,Filial Campo Largo,Semipesado,7482.44,382.2,25.7,26.187644244950516,Entregue,,987.61
PED-103927,2026-01-13 02:42:00,Cliente 90,Filial São Paulo,Leve (VUC),5110.54,296.4,10.8,10.588403268961331,Entregue,,1583.57
PED-103928,2026-05-10 23:46:00,Cliente 120,Filial Paranaguá,Pesado (Tratocaminhão),6955.52,1066.8,22.7,21.486667284384712,Entregue,,677.09
PED-103929,2026-05-08 18:53:00,Cliente 130,Filial São Paulo,Médio,3550.59,1024.5,6.1,4.048468638225414,Entregue,,527.12
PED-103930,2026-05-24 17:06:00,Cliente 137,Filial São Paulo,Pesado (Tratocaminhão),5471.98,400.5,26.5,23.81523418980855,Entregue,,1466.49
PED-103931,2026-02-14 03:40:00,Cliente 45,Filial São Paulo,Médio,3717.83,91.9,5.6,4.951647165435826,Entregue,,1826.05
PED-103932,2026-02-11 08:06:00,Cliente 146,Filial Campo Largo,Pesado (Tratocaminhão),2797.57,1190.5,30.9,33.95834814423226,Atrasado,Clima Adverso,2496.58
PED-103933,2026-01-15 07:18:00,Cliente 112,Filial Paranaguá,Leve (VUC),4134.21,820.0,8.3,8.151009478852728,Entregue,,2993.85
PED-103934,2026-04-22 22:12:00,Cliente 42,Filial Paranaguá,Médio,3491.18,1112.6,26.7,24.555609422020215,Entregue,,2367.96
PED-103935,2026-04-15 10:42:00,Cliente 41,Filial São Paulo,Pesado (Tratocaminhão),7363.78,416.8,7.1,5.353426729594267,Entregue,,819.75
PED-103936,2026-05-02 15:41:00,Cliente 89,Filial São Paulo,Leve (VUC),3973.16,780.7,19.8,19.9639787063833,Entregue,,2294.34
PED-103937,2026-05-05 23:43:00,Cliente 42,Filial São Paulo,Pesado (Tratocaminhão),6177.79,812.7,17.5,15.145017979745967,Entregue,,1704.03
PED-103938,2026-05-14 11:09:00,Cliente 35,Filial Campo Largo,Semipesado,5167.74,1048.8,36.6,47.19155844349756,Atrasado,Clima Adverso,1462.27
PED-103939,2026-04-24 17:03:00,Cliente 67,Filial Campo Largo,Semipesado,3857.39,1191.7,31.1,30.2037887252866,Entregue,,2820.04
PED-103940,2026-05-07 08:06:00,Cliente 41,Filial Curitiba - HQ,Pesado (Tratocaminhão),3819.05,139.3,45.0,44.39395984608739,Entregue,,2165.86
PED-103941,2026-04-24 07:42:00,Cliente 99,Filial Paranaguá,Leve (VUC),2893.23,761.0,44.3,42.75045810628064,Entregue,,2108.74
PED-103942,2026-05-15 08:39:00,Cliente 50,Filial Curitiba - HQ,Pesado (Tratocaminhão),1248.87,410.4,35.1,46.83663385213075,Atrasado,Clima Adverso,232.92
PED-103943,2026-01-03 16:01:00,Cliente 104,Filial Curitiba - HQ,Leve (VUC),5830.29,975.9,37.2,36.4827007588813,Entregue,,2622.2
PED-103944,2026-04-20 17:47:00,Cliente 86,Filial São Paulo,Médio,6926.66,907.4,30.4,27.927160008103293,Entregue,,2421.24
PED-103945,2026-05-30 03:56:00,Cliente 79,Filial Campo Largo,Semipesado,2025.68,1072.1,33.5,33.42897582055626,Entregue,,1037.04
PED-103946,2026-05-14 05:25:00,Cliente 45,Filial Curitiba - HQ,Médio,6979.71,419.0,30.0,28.492431433469154,Entregue,,1017.92
PED-103947,2026-05-19 16:23:00,Cliente 147,Filial Curitiba - HQ,Leve (VUC),2126.13,229.6,15.7,13.54714916070095,Entregue,,349.74
PED-103948,2026-04-02 02:30:00,Cliente 106,Filial Curitiba - HQ,Pesado (Tratocaminhão),0.0,35.9,17.5,,Cancelado,Cancelado pelo Cliente,342.4
PED-103949,2026-05-24 14:42:00,Cliente 145,Filial São Paulo,Semipesado,2905.35,314.1,28.0,32.67139596777196,Atrasado,Problema Mecânico,2072.06
PED-103950,2026-05-26 14:36:00,Cliente 122,Filial São Paulo,Leve (VUC),1301.56,446.9,34.8,31.83062123876404,Entregue,,721.47
PED-103951,2026-04-22 15:48:00,Cliente 77,Filial Campo Largo,Leve (VUC),869.87,1135.8,20.1,18.01619736076109,Entregue,,2785.93
PED-103952,2026-06-04 22:34:00,Cliente 56,Filial Curitiba - HQ,Semipesado,3057.43,594.7,7.7,8.18426583856521,Entregue,,2558.73
PED-103953,2026-04-26 12:53:00,Cliente 112,Filial Curitiba - HQ,Pesado (Tratocaminhão),0.0,672.2,22.6,,Cancelado,Avarias no Veículo,1176.88
PED-103954,2026-02-04 06:37:00,Cliente 93,Filial Campo Largo,Semipesado,1229.45,1057.4,46.3,56.52051403869894,Atrasado,Clima Adverso,1264.19
PED-103955,2026-05-17 11:14:00,Cliente 41,Filial Campo Largo,Pesado (Tratocaminhão),1496.08,1063.2,11.1,11.626053465808248,Entregue,,1116.37
PED-103956,2026-01-21 19:34:00,Cliente 6,Filial Campo Largo,Pesado (Tratocaminhão),513.41,638.2,31.5,29.263035098470073,Entregue,,458.71
PED-103957,2026-04-07 18:18:00,Cliente 98,Filial Paranaguá,Leve (VUC),1572.77,145.3,47.2,44.45871309654582,Entregue,,288.0
PED-103958,2026-02-24 22:12:00,Cliente 73,Filial Campo Largo,Pesado (Tratocaminhão),4540.95,331.9,18.7,24.607178164924647,Atrasado,Problema Mecânico,1465.97
PED-103959,2026-05-07 11:00:00,Cliente 41,Filial São Paulo,Pesado (Tratocaminhão),6236.66,553.7,42.7,42.041561570093585,Entregue,,2840.51
PED-103960,2026-04-03 23:15:00,Cliente 9,Filial Paranaguá,Semipesado,1854.01,903.9,41.6,38.78433982263638,Entregue,,2768.3
PED-103961,2026-06-02 22:22:00,Cliente 8,Filial Campo Largo,Semipesado,1066.11,856.9,16.9,15.38863386956357,Entregue,,2467.55
PED-103962,2026-04-02 14:15:00,Cliente 104,Filial São Paulo,Pesado (Tratocaminhão),5606.6,774.8,5.6,11.086321099764156,Atrasado,Atraso no Carregamento,1960.07
PED-103963,2026-02-07 10:02:00,Cliente 13,Filial Campo Largo,Leve (VUC),0.0,1057.5,9.4,,Cancelado,Cancelado pelo Cliente,2597.42
PED-103964,2026-01-15 00:06:00,Cliente 19,Filial Campo Largo,Semipesado,5639.13,965.1,18.2,16.173441726304617,Entregue,,1642.19
PED-103965,2026-01-01 16:31:00,Cliente 98,Filial Paranaguá,Médio,1417.82,1178.7,46.1,46.62189527252989,Entregue,,704.45
PED-103966,2026-06-06 22:44:00,Cliente 96,Filial São Paulo,Leve (VUC),2098.0,1068.1,13.9,11.2053224706482,Entregue,,2115.68
PED-103967,2026-04-03 19:37:00,Cliente 49,Filial Curitiba - HQ,Semipesado,0.0,242.8,44.6,,Cancelado,Cancelado pelo Cliente,2777.81
PED-103968,2026-03-12 11:30:00,Cliente 100,Filial Campo Largo,Semipesado,0.0,78.6,9.5,,Cancelado,Avarias no Veículo,254.89
PED-103969,2026-06-09 21:19:00,Cliente 82,Filial Paranaguá,Médio,6087.23,503.3,46.6,46.61939761302455,Entregue,,904.04
PED-103970,2026-04-29 18:16:00,Cliente 66,Filial São Paulo,Pesado (Tratocaminhão),0.0,744.8,14.8,,Cancelado,Erro de Carga,943.23
PED-103971,2026-02-05 02:00:00,Cliente 91,Filial Campo Largo,Semipesado,7459.16,775.3,30.8,29.418719875553926,Entregue,,477.31
PED-103972,2026-04-24 20:46:00,Cliente 59,Filial Curitiba - HQ,Médio,2789.68,328.3,4.3,8.437317983110937,Atrasado,Clima Adverso,831.38
PED-103973,2026-05-22 03:04:00,Cliente 53,Filial São Paulo,Médio,6953.78,1033.3,15.1,15.457360648685555,Entregue,,1275.15
PED-103974,2026-04-19 23:14:00,Cliente 52,Filial São Paulo,Semipesado,0.0,401.8,10.9,,Cancelado,Avarias no Veículo,2831.54
PED-103975,2026-05-14 00:54:00,Cliente 81,Filial Paranaguá,Leve (VUC),0.0,1103.7,1.2,,Cancelado,Erro de Carga,2608.74
PED-103976,2026-01-19 12:28:00,Cliente 15,Filial Campo Largo,Semipesado,4457.35,571.2,8.4,7.740188771490409,Entregue,,2848.82
PED-103977,2026-01-24 22:47:00,Cliente 121,Filial Campo Largo,Médio,854.2,22.4,28.9,27.082162211632593,Entregue,,537.6
PED-103978,2026-01-10 21:40:00,Cliente 148,Filial São Paulo,Semipesado,0.0,202.8,19.3,,Cancelado,Erro de Carga,278.54
PED-103979,2026-05-25 16:55:00,Cliente 5,Filial Campo Largo,Leve (VUC),3577.31,131.8,35.0,33.25993018949277,Entregue,,507.67
PED-103980,2026-06-07 11:45:00,Cliente 135,Filial São Paulo,Pesado (Tratocaminhão),5394.38,62.4,32.5,32.1327787896398,Entregue,,2760.03
PED-103981,2026-02-24 18:28:00,Cliente 18,Filial Curitiba - HQ,Pesado (Tratocaminhão),1722.43,859.7,38.6,36.14999407520104,Entregue,,640.97
PED-103982,2026-01-02 03:18:00,Cliente 56,Filial Paranaguá,Semipesado,0.0,238.9,41.8,,Cancelado,Avarias no Veículo,1803.38
PED-103983,2026-05-15 14:46:00,Cliente 75,Filial Campo Largo,Semipesado,4658.49,1008.0,39.5,40.039137229516435,Entregue,,837.23
PED-103984,2026-02-07 02:37:00,Cliente 96,Filial Campo Largo,Médio,5789.63,324.7,22.1,22.217811704374093,Entregue,,257.78
PED-103985,2026-04-05 06:29:00,Cliente 114,Filial Paranaguá,Leve (VUC),0.0,48.5,15.5,,Cancelado,Erro de Carga,436.94
PED-103986,2026-01-24 19:38:00,Cliente 101,Filial Curitiba - HQ,Médio,7032.16,986.6,24.6,24.89262658189726,Entregue,,2187.43
PED-103987,2026-03-09 11:04:00,Cliente 28,Filial Curitiba - HQ,Médio,7229.11,564.7,26.2,33.52995718292494,Atrasado,Problema Mecânico,710.63
PED-103988,2026-02-24 18:25:00,Cliente 50,Filial Curitiba - HQ,Pesado (Tratocaminhão),0.0,723.4,15.7,,Cancelado,Erro de Carga,841.59
PED-103989,2026-02-06 18:52:00,Cliente 2,Filial Curitiba - HQ,Médio,0.0,410.1,26.4,,Cancelado,Avarias no Veículo,1256.32
PED-103990,2026-06-07 02:58:00,Cliente 68,Filial Curitiba - HQ,Médio,3442.02,64.8,6.0,11.056599359077289,Atrasado,Clima Adverso,2040.28
PED-103991,2026-05-02 10:06:00,Cliente 128,Filial São Paulo,Pesado (Tratocaminhão),905.95,450.5,11.9,11.505336657586094,Entregue,,1514.24
PED-103992,2026-05-05 16:56:00,Cliente 77,Filial Campo Largo,Pesado (Tratocaminhão),7130.59,626.8,36.1,35.58208299864676,Entregue,,2844.91
PED-103993,2026-03-14 20:40:00,Cliente 24,Filial Campo Largo,Leve (VUC),7162.47,23.9,9.6,7.51149492389476,Entregue,,1415.71
PED-103994,2026-04-16 12:14:00,Cliente 112,Filial Campo Largo,Leve (VUC),630.82,693.4,7.5,6.565828586774071,Entregue,,757.57
PED-103995,2026-05-07 04:28:00,Cliente 119,Filial São Paulo,Leve (VUC),2998.21,1072.7,14.5,13.96817484472817,Entregue,,1701.2
PED-103996,2026-04-01 07:31:00,Cliente 36,Filial Paranaguá,Semipesado,6660.25,269.2,18.4,16.616501205638215,Entregue,,1462.49
PED-103997,2026-03-05 09:12:00,Cliente 2,Filial Curitiba - HQ,Pesado (Tratocaminhão),1065.96,1112.9,16.4,15.011940997192557,Entregue,,2403.99
PED-103998,2026-04-03 02:53:00,Cliente 127,Filial Paranaguá,Semipesado,0.0,126.2,18.6,,Cancelado,Cancelado pelo Cliente,2818.34
PED-103999,2026-01-08 08:29:00,Cliente 105,Filial Curitiba - HQ,Semipesado,7350.74,992.3,7.6,7.3491989951696635,Entregue,,2541.63
PED-104000,2026-05-29 11:10:00,Cliente 18,Filial Curitiba - HQ,Leve (VUC),6431.02,1010.0,8.8,5.885567485602925,Entregue,,1289.31
PED-104001,2026-01-02 17:40:00,Cliente 8,Filial Paranaguá,Pesado (Tratocaminhão),0.0,316.7,12.1,,Cancelado,Erro de Carga,805.13
PED-104002,2026-05-11 15:50:00,Cliente 15,Filial Campo Largo,Semipesado,1495.08,1149.8,19.9,30.031984131350598,Atrasado,Trânsito Intenso,2760.57
PED-104003,2026-03-28 17:19:00,Cliente 145,Filial São Paulo,Médio,1979.21,505.8,16.8,20.299198012797056,Atrasado,Problema Mecânico,1280.63
PED-104004,2026-06-02 17:41:00,Cliente 23,Filial Paranaguá,Médio,4737.92,178.1,38.2,43.887460357942274,Atrasado,Atraso no Carregamento,2356.58
PED-104005,2026-05-19 16:25:00,Cliente 93,Filial Campo Largo,Pesado (Tratocaminhão),4012.17,714.1,25.7,26.279665023230606,Entregue,,2970.68
PED-104006,2026-01-23 23:51:00,Cliente 49,Filial Curitiba - HQ,Semipesado,2589.52,1196.0,28.1,34.49000350524758,Atrasado,Endereço Não Encontrado,1816.84
PED-104007,2026-02-17 19:44:00,Cliente 64,Filial Campo Largo,Leve (VUC),6686.92,1080.2,27.3,27.951138783053487,Entregue,,1543.67
PED-104008,2026-01-02 23:30:00,Cliente 34,Filial Curitiba - HQ,Semipesado,6809.72,341.5,19.7,18.72108725525339,Entregue,,2159.64
PED-104009,2026-06-04 01:56:00,Cliente 18,Filial Curitiba - HQ,Médio,2541.79,696.6,47.1,57.217445221828456,Atrasado,Endereço Não Encontrado,743.01
PED-104010,2026-03-19 03:48:00,Cliente 64,Filial Campo Largo,Médio,0.0,147.3,2.8,,Cancelado,Avarias no Veículo,1567.07
PED-104011,2026-05-21 03:34:00,Cliente 106,Filial Curitiba - HQ,Leve (VUC),1543.65,559.6,11.1,11.54630287910441,Entregue,,1074.53
PED-104012,2026-05-08 22:07:00,Cliente 74,Filial São Paulo,Pesado (Tratocaminhão),3890.98,632.5,14.4,12.490109150157336,Entregue,,659.84
PED-104013,2026-05-14 21:09:00,Cliente 102,Filial Campo Largo,Semipesado,1430.43,385.2,42.4,52.363315720737816,Atrasado,Clima Adverso,1908.38
PED-104014,2026-01-21 09:09:00,Cliente 17,Filial Paranaguá,Médio,3813.38,586.2,44.2,42.94181605346486,Entregue,,1811.98
PED-104015,2026-01-23 02:31:00,Cliente 141,Filial Curitiba - HQ,Semipesado,3733.54,1104.7,40.8,39.92345209924832,Entregue,,2331.37
PED-104016,2026-05-28 09:28:00,Cliente 52,Filial Curitiba - HQ,Leve (VUC),0.0,605.2,20.6,,Cancelado,Cancelado pelo Cliente,2644.32
PED-104017,2026-04-15 19:50:00,Cliente 64,Filial São Paulo,Leve (VUC),2573.47,998.9,44.0,42.12463246174083,Entregue,,817.05
PED-104018,2026-04-11 19:07:00,Cliente 34,Filial São Paulo,Pesado (Tratocaminhão),4424.57,387.7,5.6,4.937727982288639,Entregue,,2383.17
PED-104019,2026-03-12 05:10:00,Cliente 95,Filial Paranaguá,Leve (VUC),5704.5,1166.0,31.7,38.127629918308465,Atrasado,Clima Adverso,1228.68
PED-104020,2026-04-18 17:50:00,Cliente 87,Filial Curitiba - HQ,Pesado (Tratocaminhão),0.0,121.2,45.0,,Cancelado,Cancelado pelo Cliente,1960.66
PED-104021,2026-01-21 13:02:00,Cliente 102,Filial Paranaguá,Semipesado,7178.47,706.8,36.5,33.887490934053524,Entregue,,2580.67
PED-104022,2026-03-23 23:46:00,Cliente 140,Filial Paranaguá,Médio,4715.94,950.0,14.1,18.328042407221837,Atrasado,Atraso no Carregamento,917.32
PED-104023,2026-01-10 11:06:00,Cliente 76,Filial Curitiba - HQ,Médio,6813.04,978.7,34.7,34.102784902424595,Entregue,,1882.69
PED-104024,2026-05-25 00:57:00,Cliente 19,Filial Paranaguá,Pesado (Tratocaminhão),2215.39,246.0,14.9,14.15853007484497,Entregue,,1544.89
PED-104025,2026-04-24 14:50:00,Cliente 137,Filial Paranaguá,Médio,4425.27,488.0,6.2,6.980944425072689,Entregue,,2413.62
PED-104026,2026-02-02 04:46:00,Cliente 74,Filial São Paulo,Pesado (Tratocaminhão),4303.14,752.8,34.7,44.451212061003666,Atrasado,Atraso no Carregamento,2152.28
PED-104027,2026-04-05 02:00:00,Cliente 145,Filial São Paulo,Pesado (Tratocaminhão),7426.16,385.9,9.4,6.927134764107298,Entregue,,2354.97
PED-104028,2026-03-17 21:56:00,Cliente 50,Filial Paranaguá,Semipesado,1931.54,793.4,6.2,4.92838188084138,Entregue,,1006.24
PED-104029,2026-03-24 11:12:00,Cliente 39,Filial Curitiba - HQ,Semipesado,1486.95,460.7,26.9,33.87589264981638,Atrasado,Atraso no Carregamento,2172.2
PED-104030,2026-04-02 00:50:00,Cliente 138,Filial São Paulo,Leve (VUC),4781.7,427.5,30.2,33.50367013172378,Atrasado,Trânsito Intenso,1896.26
PED-104031,2026-03-11 07:03:00,Cliente 12,Filial Paranaguá,Pesado (Tratocaminhão),2065.85,138.6,3.4,1.7967251335589869,Entregue,,1478.71
PED-104032,2026-05-13 21:27:00,Cliente 79,Filial Campo Largo,Semipesado,4974.09,56.7,1.2,1.0,Entregue,,1259.36
PED-104033,2026-02-08 22:03:00,Cliente 15,Filial Campo Largo,Pesado (Tratocaminhão),0.0,1004.0,42.5,,Cancelado,Cancelado pelo Cliente,1128.48
PED-104034,2026-01-04 14:58:00,Cliente 28,Filial Paranaguá,Pesado (Tratocaminhão),7125.54,592.6,6.4,6.276188890314842,Entregue,,227.09
PED-104035,2026-01-21 04:55:00,Cliente 132,Filial Campo Largo,Pesado (Tratocaminhão),2117.72,679.8,28.4,25.959197050195915,Entregue,,674.76
PED-104036,2026-04-15 01:58:00,Cliente 36,Filial São Paulo,Semipesado,1696.27,452.9,45.8,46.17547156531784,Entregue,,365.14
PED-104037,2026-01-07 16:15:00,Cliente 119,Filial Curitiba - HQ,Pesado (Tratocaminhão),0.0,172.7,25.1,,Cancelado,Cancelado pelo Cliente,2575.4
PED-104038,2026-05-25 19:57:00,Cliente 65,Filial Paranaguá,Pesado (Tratocaminhão),0.0,545.0,7.6,,Cancelado,Erro de Carga,2608.25
PED-104039,2026-03-28 01:10:00,Cliente 98,Filial São Paulo,Leve (VUC),5135.75,282.5,19.5,16.928724433774192,Entregue,,2569.34
PED-104040,2026-02-03 00:25:00,Cliente 47,Filial Curitiba - HQ,Pesado (Tratocaminhão),5690.44,1006.8,30.3,29.632330163228175,Entregue,,2490.18
PED-104041,2026-03-07 22:40:00,Cliente 81,Filial Campo Largo,Leve (VUC),4706.7,1184.3,36.9,34.90157647287979,Entregue,,819.73
PED-104042,2026-04-08 14:09:00,Cliente 39,Filial Campo Largo,Pesado (Tratocaminhão),1282.27,1068.0,29.5,29.56691656102319,Entregue,,1577.0
PED-104043,2026-01-15 09:28:00,Cliente 38,Filial Campo Largo,Leve (VUC),6031.11,638.6,2.6,1.0,Entregue,,2741.96
PED-104044,2026-01-17 08:49:00,Cliente 44,Filial Campo Largo,Semipesado,1056.62,757.5,7.7,13.117223063993192,Atrasado,Clima Adverso,2327.39
PED-104045,2026-02-05 08:15:00,Cliente 97,Filial São Paulo,Semipesado,0.0,1138.3,18.5,,Cancelado,Cancelado pelo Cliente,205.1
PED-104046,2026-02-05 15:50:00,Cliente 124,Filial São Paulo,Médio,5887.61,651.0,34.2,32.085024612970955,Entregue,,1486.39
PED-104047,2026-04-07 22:30:00,Cliente 26,Filial Curitiba - HQ,Pesado (Tratocaminhão),4338.5,769.9,28.5,37.11801151577467,Atrasado,Endereço Não Encontrado,229.88
PED-104048,2026-03-11 09:15:00,Cliente 97,Filial Paranaguá,Médio,5390.14,758.8,3.1,2.646108040688889,Entregue,,985.85
PED-104049,2026-03-09 21:21:00,Cliente 1,Filial Curitiba - HQ,Médio,0.0,852.7,38.5,,Cancelado,Cancelado pelo Cliente,1420.13
PED-104050,2026-03-18 15:51:00,Cliente 53,Filial Paranaguá,Leve (VUC),0.0,771.9,29.4,,Cancelado,Erro de Carga,2700.12
PED-104051,2026-01-06 10:23:00,Cliente 6,Filial Campo Largo,Semipesado,2817.11,808.1,42.7,50.030627224829374,Atrasado,Atraso no Carregamento,2032.28
PED-104052,2026-01-03 19:09:00,Cliente 37,Filial Campo Largo,Pesado (Tratocaminhão),4756.95,873.8,20.6,18.04239683563767,Entregue,,1214.96
PED-104053,2026-05-05 00:51:00,Cliente 2,Filial Campo Largo,Pesado (Tratocaminhão),2079.92,972.8,24.0,22.071705629066887,Entregue,,1573.83
PED-104054,2026-03-17 13:24:00,Cliente 123,Filial Campo Largo,Leve (VUC),5314.63,489.6,20.1,17.600788377911858,Entregue,,2488.69
